wsi_oid,wds_id,wds_dd,wds_comp,wsi_date,wsi_filter,wsi_sep,wsi_sep_e,wsi_pa,wsi_pa_e,wsi_dm,wsi_dm_e,wsi_dm_flag,wsi_nav,wsi_avg,sb_id1,sb_id2,sb_flg1,sb_flg2,wds_mag1,wds_mag2,wds_pm1_ra,wds_pm1_dec,wds_pm2_ra,wds_pm2_dec,wds_notes,epoch_prop_flag,wds_pm1,wds_pm2,wds_ra1,wds_dec1,wds_ra2,wds_dec2,gaia_designation1,gaia_source_id1,gaia_ra1,gaia_dec1,gaia_parallax1,gaia_pmra1,gaia_pmdec1,gaia_pm1,gaia_phot_g_mean_mag1,gaia_phot_bp_mean_mag1,gaia_phot_rp_mean_mag1,gaia_has_xp_continuous1,gaia_ruwe1,gaia_phot_variable_flag1,gaia_non_single_star1,gaia_flag1,gaia_designation2,gaia_source_id2,gaia_ra2,gaia_dec2,gaia_parallax2,gaia_pmra2,gaia_pmdec2,gaia_pm2,gaia_phot_g_mean_mag2,gaia_phot_bp_mean_mag2,gaia_phot_rp_mean_mag2,gaia_has_xp_continuous2,gaia_ruwe2,gaia_phot_variable_flag2,gaia_non_single_star2,gaia_flag2,xm_chk1,xm_chk2,gaia_sep,gaia_br_diff1,gaia_br_diff2,syn1,syn2,syn_dm
1367,01036+6341,MLB 246CD,CD,2020.9225,y,3.6481,0.0,217.68,0.0,1.0,0.0,,1,1,Gaia DR3 523375231404487424,,.,$,11.4,12.8,8.0,12.0,8.0,12.0,,!,14.422205101855956,14.422205101855956,15.890330230158192,63.69371999997686,15.888932570397085,63.692917981779374,Gaia DR3 523375231404487424,523375231404487424,15.89047402882884,63.69371344463722,1.0846344118753082,2.286654768083679,0.0486143310151747,2.2871714,12.232197,12.529372,11.761261,True,0.77334094,NOT_AVAILABLE,0,!,Gaia DR3 523373758240054272,5.233737582400543e+17,15.8890640142732,63.69288275916792,1.1901802437842413,2.193432459827327,0.3437809868544627,2.2202098,12.911102,13.259538,12.36721,True,2.8251913,NOT_AVAILABLE,0.0,.,True,False,3.7421289405491502,0.7681110000000011,0.8923279999999991,12.333468692476622,13.0416887891323,0.708220096655678
1373,00099+3014,MLB 552,AB,2020.8841,y,8.2485,0.0075,189.36,0.05,1.7,0.0,q,1,1,Gaia DR3 2861120815310768896,,.,$,9.8,10.6,66.0,38.0,47.0,-78.0,,.,76.15773105863909,91.0659101969557,2.476839504899045,30.23091888844871,2.4763104750030984,30.22814258824104,Gaia DR3 2861120815310768896,2861120815310768896,2.476830891798367,30.230934360744087,3.886456190004852,60.97304587976118,36.273984851754,70.947266,9.337953,9.941384,8.600981,True,0.9795248,NOT_AVAILABLE,0,.,Gaia DR3 2861120815310769024,2.861120815310769e+18,2.47639966516524,30.22869245267632,3.88102157064939,60.78024389246836,36.874393664945394,71.0912,11.004086,11.360367,10.481291,True,1.1987914,NOT_AVAILABLE,0.0,.,True,False,8.181566640761519,1.3404029999999985,0.8790759999999995,9.67591489311028,11.166189147689051,1.4902742545787717
1381,06071+4146,MLB1065AB,AB,2021.0336,y,10.1262,0.008,237.82,0.05,3.4,0.0,*,1,1,Gaia DR3 960612183562350720,Gaia DR3 960612183562351744,.,.,8.77,9.1,10.0,-88.0,3.0,-75.0,,.,88.56635930193812,75.05997601918082,91.76297624937342,41.76108111110179,91.75974297232464,41.75964078351656,Gaia DR3 960612183562350720,960612183562350720,91.76297543930778,41.76107936486753,15.804674889998028,8.743052475372673,-88.44596368490517,88.877045,8.53896,8.8491,8.059864,True,1.0512891,NOT_AVAILABLE,0,.,Gaia DR3 960612183562351744,9.606121835623517e+17,91.75978823382296,41.7595959853009,17.21351081356908,15.49869518416566,-96.77117407309734,98.00444,10.747819,11.489033,9.898802,True,19.878223,NOT_AVAILABLE,0.0,.,True,True,10.088166225783992,0.7892360000000007,1.5902309999999993,8.677825222259202,11.232615838582952,2.55479061632375
1382,06071+4146,MLB1065AB,AB,2022.1231,y,10.0679,0.0078,237.94,0.04,2.9,0.0,*,1,1,Gaia DR3 960612183562350720,Gaia DR3 960612183562351744,.,.,8.77,9.1,10.0,-88.0,3.0,-75.0,,.,88.56635930193812,75.05997601918082,91.76297624937342,41.76108111110179,91.75975717165126,41.75965436949132,Gaia DR3 960612183562350720,960612183562350720,91.76297543930778,41.76107936486753,15.804674889998028,8.743052475372673,-88.44596368490517,88.877045,8.53896,8.8491,8.059864,True,1.0512891,NOT_AVAILABLE,0,.,Gaia DR3 960612183562351744,9.606121835623517e+17,91.75978823382296,41.7595959853009,17.21351081356908,15.49869518416566,-96.77117407309734,98.00444,10.747819,11.489033,9.898802,True,19.878223,NOT_AVAILABLE,0.0,.,True,True,10.088166225783992,0.7892360000000007,1.5902309999999993,8.677825222259202,11.232615838582952,2.55479061632375
1383,21379+2743,MLB1093AB,AB,2021.7453,y,33.0028,0.0002,268.95,0.0,3.5,0.0,:,1,1,Gaia DR3 1800808220175220480,Gaia DR3 1800808215878497280,.,.,9.95,12.71,472.0,-75.0,472.0,-75.0,NL,!,477.9215416781294,477.9215416781294,324.5039531579435,27.723388868711982,324.49359856814954,27.7232204906186,Gaia DR3 1800808220175220480,1800808220175220480,324.5040204849038,27.723454070268986,76.26153097614906,480.9250663225735,-62.794530237172566,485.0073,9.132237,10.148241,8.13224,True,1.1938471,NOT_AVAILABLE,0,!,Gaia DR3 1800808215878497280,1.8008082158784973e+18,324.49442712512985,27.72323934967449,0.248418582280147,-3.050254647518336,-4.406612332838586,5.359318,12.193306,12.961405,11.341953,True,1.5908258,NOT_AVAILABLE,0.0,.,True,True,30.581265364566615,2.016001000000001,1.619451999999999,9.886634486149568,12.677183964716178,2.7905494785666107
1386,21091+6623,MLR  68,AB,2021.7453,y,0.7506,0.0023,280.01,0.17,0.5,0.0,:,1,1,,,$,$,10.72,10.83,25.0,15.0,25.0,15.0,,.,29.154759474226505,29.154759474226505,317.27436077946703,66.39192777753023,317.27384807810444,66.39196401817023,Gaia DR3 2221730477067483264,2221730477067483264,317.2743460453049,66.39192057442973,6.013767203809826,24.56466084052281,15.851337688376557,29.235039,10.345339,10.11602,9.367844,True,10.794804,NOT_AVAILABLE,0,!,Gaia DR3 2221730472768088192,2.221730472768088e+18,317.2738081878475,66.39195808967145,5.181940995381175,23.94335484651617,14.2792707448069,27.877981,10.796113,10.153136,9.402864,False,3.3198073,NOT_AVAILABLE,0.0,.,False,False,0.7871132658608851,0.7481760000000008,0.7502720000000007,10.358969887475231,,
1387,23048+6405,MLR  70,AB,2021.8001,y,0.5621,0.0017,247.45,0.17,2.3,0.0,,1,1,Gaia DR3 2208494384295878144,,.,$,7.81,9.43,-1.0,-5.0,-1.0,-5.0,,.,5.0990195135927845,5.0990195135927845,346.19461482856354,64.09033888888888,346.1942848137388,64.09027901088723,Gaia DR3 2208494384295878144,2208494384295878144,346.19454147212554,64.09035085686698,2.3650099467360435,-6.017859814984416,-1.4769194729041537,6.196445,7.559737,7.738593,6.985505,True,11.335888,VARIABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.753088,,7.672833335938954,,
1388,21498+6514,MLR  74,AB,2021.7973,y,0.873,0.0034,267.44,0.22,3.1,0.0,,1,1,Gaia DR3 2217715812225379840,,.,$,7.98,10.14,-2.0,-2.0,-2.0,-2.0,,.,2.8284271247461903,2.8284271247461903,327.4383121148429,65.23346333333197,327.4377338256575,65.23345250082255,Gaia DR3 2217715812225379840,2217715812225379840,327.4384488343326,65.23346261965743,1.1465695754260912,-3.505174806930649,-1.808356177133127,3.9441605,6.596347,7.894789,5.436936,True,1.2017152,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,2.457853,,7.687203942828347,,
1389,23036+6445,MLR  78,AB,2021.8001,y,0.5123,0.0014,106.52,0.16,1.5,0.0,:,1,1,Gaia DR3 2208772973049474816,,.,$,9.16,11.05,-8.0,-4.0,-8.0,-4.0,,!,8.94427190999916,8.94427190999916,345.9018749586414,64.75720444442133,345.9021948779629,64.75716397948945,Gaia DR3 2208772973049474816,2208772973049474816,345.90184823459543,64.75718762199733,3.438401374500576,-6.05346967672589,-7.349216539836876,9.5213175,9.020478,8.987792,8.524922,True,8.142266,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.46287000000000056,,8.98340086196685,,
1396,20277+8257,MLR 234,AB,2021.7998,y,0.6175,0.0019,96.04,0.18,0.4,0.0,:,1,1,,,$,$,10.03,10.54,15.0,25.0,15.0,25.0,,.,29.154759474226505,29.154759474226505,306.9214187491854,82.95749999968432,306.922809977358,82.95748194900546,Gaia DR3 2301912053283567744,2301912053283567744,306.92145276111376,82.95750177385733,3.208983930937006,16.789471053348944,26.322173052191268,31.220877,10.005122,9.624274,8.976996,True,4.5546217,NOT_AVAILABLE,0,!,Gaia DR3 2301912053281190144,2.3019120532811901e+18,306.9228508426964,82.95749629010459,,,,,10.196516,9.621468,8.964201,False,,NOT_AVAILABLE,0.0,.,False,False,0.6174009838322501,0.647278,0.6572670000000009,9.856392514779294,,
1402,00138+7233,"MLR 282AB,C","AB,C",2021.7975,y,33.2808,0.0314,330.1,0.05,4.3,0.0,*,1,1,,,$,$,9.25,12.8,-11.0,4.0,-4.0,-2.0,N,.,11.704699910719626,4.47213595499958,3.440378608847872,72.55287888882225,3.425105400287282,72.56086580374195,Gaia DR3 537479839584656640,537479839584656640,3.4403065899589627,72.55291729611547,2.6588829298504533,-9.276906225046682,3.608266115572447,9.953922,8.771285,9.278293,7.431957,True,8.4233885,NOT_AVAILABLE,0,.,Gaia DR3 537480045741962368,5.374800457419624e+17,3.4246962427767147,72.56091641134729,1.467755662187639,2.1546107398456207,0.4940712998756011,2.2105324,12.564435,12.963359,11.993871,True,4.29205,NOT_AVAILABLE,0.0,.,False,False,33.36211010769999,1.846336,0.9694880000000001,9.168858629797086,12.753391220852798,3.584532591055712
1406,02231+7021,MLR 377AB,AB,2021.9698,y,0.7217,0.0073,135.07,0.49,0.4,0.1085,:,3,1,Gaia DR3 521216138461252096,Gaia DR3 521216138459104256,.,.,8.42,8.7,23.0,-2.0,23.0,-2.0,NO,.,23.08679276123039,23.08679276123039,35.769887217849124,70.34321333307818,35.77030810554497,70.34307140423981,Gaia DR3 521216138461252096,521216138461252096,35.77042484688929,70.34308242928839,5.8589160876108055,28.673439851140905,1.001916364535464,28.690939,8.304368,7.922198,7.1223044,True,3.250818,NOT_AVAILABLE,0,!,Gaia DR3 521216138459104256,5.2121613845910426e+17,35.770040570008064,70.34322836925081,6.672471079660696,19.299874982455336,4.318029907213403,19.777021,8.347573,7.931766,7.110554,True,6.05702,NOT_AVAILABLE,0.0,.,True,True,0.7018431612708985,0.7998935999999999,0.821212,8.227626519676711,8.134939034181052,0.09268748549565942
1407,05001+6958,MLR 399AC,AC,2022.1394,y,36.8871,0.0114,336.71,0.02,3.6,0.0,*,1,1,,Gaia DR3 496410365865308544,$,.,7.84,10.37,-4.0,9.0,0.0,4.0,,.,9.848857801796104,4.0,75.0366564568139,69.95890111110293,75.02488117106341,69.96828998759631,Gaia DR3 496410297145833600,496410297145833600,75.03666882467735,69.95888401491271,,,,,8.11924,7.856122,7.6907797,True,,NOT_AVAILABLE,0,.,Gaia DR3 496410365865308544,4.9641036586530854e+17,75.02455459301083,69.96834510902374,0.5252094274833226,-1.71337080182236,2.6914343628679185,3.1905262,9.214135,10.721344,8.013645,True,1.0449446,VARIABLE,0.0,.,False,True,37.193293226416095,0.16534229999999983,2.707699,7.838840298671094,10.429589964998511,2.590749666327417
1408,06207+7209,MLR 404,AB,2022.0493,y,2.5037,0.0257,243.15,0.59,5.4,0.0,*,1,1,Gaia DR3 1113728042542195072,,.,$,6.8,11.8,1.0,-18.0,1.0,-18.0,,!,18.027756377319943,18.027756377319943,95.175264496195,72.1459200000007,95.17324068864406,72.14560587516132,Gaia DR3 1113728042542195072,1113728042542195072,95.17535185314954,72.1458815656778,3.0201569587103947,1.7617800510867387,-18.735310888312817,18.817963,6.1315513,6.852136,5.301458,True,8.261872,NOT_AVAILABLE,1,.,Gaia DR3 1113728042540910208,1.1137280425409102e+18,95.17326810178687,72.14555776880125,3.2262821189021533,2.386721455955289,-17.351834618618643,17.515211,11.029237,,,False,2.2321672,NOT_AVAILABLE,0.0,.,True,False,2.5784702906767607,1.5506779999999996,,6.584743231704657,,
1410,04529+7543,MLR 465AB,AB,2022.1121,y,0.9353,0.0016,228.43,0.1,2.6,0.0,q,1,1,Gaia DR3 551704874344718464,,.,$,7.29,9.71,84.0,-167.0,84.0,-167.0,,.,186.93581786270923,186.93581786270923,73.23476244726771,75.70936888412544,73.23397495760649,75.70919649286209,Gaia DR3 551704874344718464,551704874344718464,73.23486103512745,75.7093458427098,18.39782245751856,96.66068265639996,-184.6047774751713,208.37997,7.051998,7.2934213,6.3983154,True,39.86272,NOT_AVAILABLE,0,!,Gaia DR3 551704870052263168,5.517048700522632e+17,73.23414013441382,75.70915564793746,,,,,9.356143,7.3395576,6.3121157,False,,NOT_AVAILABLE,0.0,.,True,False,0.937659299791098,0.8951058999999999,1.0274419000000004,7.208850456822745,,
1411,00297+8409,MLR 480,AB,2021.8002,y,1.1777,0.0177,177.03,0.86,2.2,0.0,:,1,1,,,$,$,9.5,12.5,0.0,0.0,0.0,0.0,,!,0.0,0.0,7.516999999999999,84.14036111111112,7.517166018488727,84.14003441161046,Gaia DR3 573420808811177984,573420808811177984,7.517023943001547,84.14038013107061,1.280657049228502,-0.046790012087676,0.5716389674862653,0.5735507,10.449392,10.441672,10.102344,True,1.8220143,NOT_AVAILABLE,0,!,Gaia DR3 573420710027487232,5.734207100274872e+17,7.517176755292273,84.1400975246088,1.359551944190974,-0.2191617683687421,0.7756112589453897,0.80598056,12.329094,,,False,2.2339928,NOT_AVAILABLE,0.0,.,False,False,1.0189323514233048,0.3393280000000001,,10.464791769598534,,
1412,00351+8337,MLR 481,AB,2021.7976,y,0.467,0.0013,36.62,0.16,1.3,0.0,:,1,1,Gaia DR3 573371163287184128,,.,$,8.24,9.56,23.0,2.0,23.0,2.0,N,.,23.08679276123039,23.08679276123039,8.898213255784919,83.63167555473838,8.898910903792135,83.63177967053272,Gaia DR3 573371163287184128,573371163287184128,8.898167172655373,83.63167969578299,,,,,8.320604,7.990463,7.809671,True,,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.18079200000000029,,8.01877955504019,,
1413,05036+7935,MLR 491,AB,2022.1121,y,0.4863,0.0048,64.4,0.56,3.4,0.0,,1,1,,,$,$,9.0,11.8,2.0,-4.0,2.0,-4.0,,!,4.47213595499958,4.47213595499958,75.89200753534801,79.59173222221874,75.89268185590127,79.59179058909693,Gaia DR3 556379306293964416,556379306293964416,75.89188179676937,79.59174621326022,1.6667064289547038,-0.6136037357729729,-4.163876671143018,4.208845,9.2575035,9.622549,8.552656,True,1.749379,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,1.0698929999999987,,9.462051891688866,,
1414,08170+7158,MLR 497,AB,2022.1234,y,0.4523,0.0056,297.19,0.7,0.8,0.0,:,1,1,Gaia DR3 1122641164833320832,,.,$,9.5,13.3,19.0,14.0,19.0,14.0,,!,23.600847442411894,23.600847442411894,124.25648110408066,71.96606222203013,124.2561201152626,71.96611963146692,Gaia DR3 1122641164833320832,1122641164833320832,124.25654476848266,71.96610673508923,3.747768901669626,19.689632009496886,16.864743035315236,25.924913,9.3586,9.543004,8.822993,True,1.2223436,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.7200109999999995,,9.478292190231258,,
1416,23355+5401,MLR 620,AB,2021.8957,y,0.6039,0.0032,46.26,0.31,1.7,0.0,:,1,1,Gaia DR3 1994096110866069376,,.,$,8.71,9.46,28.0,1.0,28.0,1.0,,.,28.0178514522438,28.0178514522438,353.87308679840305,54.01589333314715,353.8732930706177,54.01600931313467,Gaia DR3 1994096110866069376,1994096110866069376,353.873061334392,54.01588247135378,5.113360696732667,27.54571964772409,-2.591977289725661,27.6674,8.466173,8.354729,7.937729,True,3.685265,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,True,False,,0.4170000000000007,,8.403810760437537,,
1418,16120-1928,MTL   2CD,CD,2021.4937,y,2.3887,0.0,49.15,0.0,0.4,0.0,,1,1,Gaia DR3 6245698187231874816,Gaia DR3 6245698565188996992,.,.,6.6,7.23,-12.0,-24.0,-7.0,-22.0,N,.,26.83281572999748,23.08679276123039,242.99411010548064,-19.45013444443403,242.99466595630403,-19.449691553890258,Gaia DR3 6245698187231874816,6245698187231874816,242.993865793022,-19.450285245534,7.260752040454757,-11.853486987502905,-24.91953442830448,27.595078,6.594079,6.6301327,6.3860373,True,0.9261989,VARIABLE,0,!,Gaia DR3 6245698565188996992,6.245698565188997e+18,242.99445105022377,-19.44991113560934,7.1732444108440685,-7.099200503484013,-22.792317851238057,23.872335,7.520298,7.576443,7.182829,False,4.707423,VARIABLE,0.0,.,True,True,2.4001638091001505,0.24409539999999996,0.39361400000000035,6.661105877128769,,
1421,01320+1150,"OCC 391AB,C","AB,C",2020.8885,y,7.7337,0.0687,123.66,0.51,5.0,0.0,:,1,1,,,$,$,9.6,11.0,27.0,0.0,27.0,0.0,,!,27.0,27.0,23.009205941580223,11.839277777751438,23.011032874812862,11.838087075384676,Gaia DR3 2585936831816724096,2585936831816724096,23.00923440217599,11.839282565518282,3.4239305768881496,29.136388682199385,-0.7238654202623681,29.14538,9.195979,9.307756,8.974416,True,1.1169208,NOT_AVAILABLE,0,!,Gaia DR3 2585936758803223936,2.585936758803224e+18,23.01113942065645,11.838114860586712,0.8984766747797596,11.117712035872984,-1.1776438926181898,11.179909,12.863413,13.351485,12.207832,True,0.9556349,NOT_AVAILABLE,0.0,:,False,False,7.919904732841901,0.33333999999999975,1.1436530000000005,9.238264073153374,13.112896858027687,3.874632784874313
1423,06269+1742,OCC 498,AB,2022.0303,y,4.002,0.0179,169.77,0.26,3.5,0.0,*,1,1,,,$,$,9.9,10.7,2.0,-6.0,2.0,-6.0,,!,6.324555320336759,6.324555320336759,96.723800997601,17.70672333333353,96.7240082466762,17.705629338999273,Gaia DR3 3369777743548645504,3369777743548645504,96.72379116649718,17.706723650056208,2.337869976434777,1.7384339607604384,-10.539545461325272,10.681955,9.77628,10.096485,9.283742,True,0.8724536,NOT_AVAILABLE,0,!,Gaia DR3 3369777743545098752,3.369777743545099e+18,96.72399772666864,17.705627134902716,2.394776561821332,1.8818784851035069,-10.237821629530384,10.409345,12.875641,13.142478,12.25387,False,1.6080929,NOT_AVAILABLE,0.0,.,False,False,4.01051300918032,0.8127429999999993,0.8886080000000014,9.931652015672896,,
1424,05305+1952,OCC 614,AB,2022.1067,y,0.5562,0.0461,288.17,7.87,1.4,0.1215,:,2,1,,,$,$,9.7,9.8,21.0,-11.0,21.0,-11.0,,!,23.706539182259394,23.706539182259394,82.62518256936632,19.861173333306635,82.62502648952422,19.86122151212805,Gaia DR3 3401274143181528960,3401274143181528960,82.62519958809727,19.861219063498293,5.864661554690672,20.771158066887004,-9.727472138720334,22.9361,9.525327,9.95706,8.918144,True,2.2576673,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,1.0389160000000004,,9.733893062451664,,
1429,01304+0748,PLQ  17,AB,2020.8802,y,6.3103,0.0102,336.72,0.09,1.1,0.0,*,1,1,Gaia DR3 2566547803254608896,Gaia DR3 2566547803254360832,.,.,9.69,10.47,31.0,-14.0,26.0,-6.0,,.,34.0147027033899,26.68332812825267,22.609055733534884,7.807354444422692,22.60833404491652,7.809000150276566,Gaia DR3 2566547803254608896,2566547803254608896,22.60905778324875,7.807378814495546,5.537615792737971,28.052081791288224,-7.858882452776376,29.132135,9.4750395,9.794045,8.987337,True,0.9851357,NOT_AVAILABLE,0,.,Gaia DR3 2566547803254360832,2.566547803254361e+18,22.60836545212084,7.808988723391968,6.713923884832063,35.5227030614578,-8.716121801388395,36.5764,10.316282,10.632132,9.829506,True,8.770277,NOT_AVAILABLE,3.0,.,True,True,6.299775892475358,0.8067080000000004,0.8026260000000001,9.624340492156229,10.462779595069245,0.838439102913016
1433,03113+4431,POP 223,AB,2020.8831,y,15.0783,0.0038,181.35,0.01,1.3,0.0,*,1,1,Gaia DR3 240925748089867776,Gaia DR3 240925748090891008,.,.,9.82,11.03,18.0,-6.0,17.0,-7.0,,.,18.97366596101028,18.384776310850235,47.84898716069533,44.49902888883442,47.84884258422979,44.49483719022371,Gaia DR3 240925748089867776,240925748089867776,47.84897320292876,44.49902217342922,2.4964059064004944,19.44281669829135,-9.129016826883657,21.47934,9.70416,9.851427,9.434898,True,1.5456666,NOT_AVAILABLE,0,.,Gaia DR3 240925748090891008,2.40925748090891e+17,47.848856302837454,44.49483714076543,2.4405195302544844,17.94974075172444,-6.942805078902136,19.245668,10.79965,11.013021,10.438919,True,0.98825794,NOT_AVAILABLE,0.0,.,True,True,15.069107719876964,0.4165289999999988,0.5741019999999999,9.743329164132165,10.874343299800053,1.131014135667888
1435,06415+2436,POU1891,AB,2021.1675,y,6.3169,0.0018,6.32,0.02,0.9,0.0,:,1,1,,,$,$,10.49,10.48,7.0,-22.0,7.0,-21.0,NT,.,23.08679276123039,22.13594362117865,100.39382588506768,24.606013333330985,100.39403833982944,24.607761808073825,Gaia DR3 3382989745847138688,3382989745847138688,100.39385876504818,24.606009834490543,4.462023284376683,5.1037510281968,-20.875994041289022,21.490822,10.302613,10.576506,9.872572,True,1.0790781,NOT_AVAILABLE,0,.,Gaia DR3 3382989745849756416,3.3829897458497567e+18,100.39406403033708,24.60775400662428,4.420361060788579,5.688101846190583,-20.30226312544778,21.084032,10.3091,10.588403,9.874252,True,0.98159724,NOT_AVAILABLE,0.0,.,False,False,6.3148608399739565,0.7039340000000003,0.7141509999999993,10.414328405457011,10.43269568134724,0.01836727589022935
1436,06449+2318,POU1976,AB,2021.1675,y,6.9714,0.004,295.19,0.03,1.5,0.0,:,1,1,,,$,$,10.07,10.7,3.0,-6.0,3.0,-7.0,,.,6.708203932499369,7.615773105863909,101.2044728503872,23.29802888888864,101.20256492558602,23.29884864867396,Gaia DR3 3379716847627970688,3379716847627970688,101.20446997489918,23.29803398922108,2.7604305027581053,0.5074865953691777,-6.996079238753994,7.0144615,9.930425,10.0661955,9.586814,False,4.835729,NOT_AVAILABLE,0,.,Gaia DR3 3379716847627970816,3.3797168476279706e+18,101.20255590577167,23.29885561745819,2.062267323799144,0.0513198056635726,-7.912284638193746,7.9124513,10.8920965,11.076338,10.575051,False,0.8809563,NOT_AVAILABLE,0.0,.,False,False,6.98585844150338,0.4793814999999988,0.5012869999999996,,,
1438,13370+2318,POU3145,AB,2022.3561,y,5.7741,0.0022,20.48,0.02,0.9,0.0,:,1,1,Gaia DR3 1443764290322752896,Gaia DR3 1443764290322752512,.,.,10.06,10.11,-29.0,-3.0,-30.0,-3.0,V,.,29.154759474226505,30.14962686336267,204.26173465709428,23.308819999937743,204.26234087252567,23.31032253886476,Gaia DR3 1443764290322752512,1443764290322752512,204.26171104902176,23.308809228865208,3.9834984112138514,-30.376922038316074,-1.885005993715849,30.435352,9.968272,10.232873,9.538319,True,1.1405278,NOT_AVAILABLE,0,.,,,,,,,,,,,,,,,,$,False,False,,0.6945540000000001,,10.089907461617798,,
1444,23097+2343,POU5783,AB,2021.8601,y,11.2115,0.0354,294.99,0.18,3.2,0.0,:,1,1,Gaia DR3 2842349677923914368,,.,$,10.44,12.2,-21.0,-5.0,8.0,-9.0,V,.,21.587033144922906,12.041594578792296,347.434064726916,23.712699999966954,347.4311224302819,23.71399786143364,Gaia DR3 2842349677923914368,2842349677923914368,347.43407698311177,23.71272570423546,1.4182985370996846,-20.437796397664755,-4.477573730094928,20.922527,10.048457,10.584349,9.356335,True,1.2245796,NOT_AVAILABLE,0,.,Gaia DR3 2842349677923914240,2.842349677923914e+18,347.43094246188707,23.714046129773667,1.8162468847173687,9.712285885004478,-8.142085363077234,12.673676,12.921193,13.291557,12.371511,True,0.9558607,NOT_AVAILABLE,0.0,.,True,False,11.37262392641639,1.228014,0.9200459999999993,10.327348524222836,13.088746909522785,2.761398385299948
1446,17047+1936,PRY   2AB,AB,2022.4247,y,1.8287,0.0065,227.7,0.2,3.8,0.0,q,1,1,Gaia DR3 4560840584969195648,Gaia DR3 4560840584965308544,.,.,6.19,9.29,12.0,-4.0,12.0,-4.0,N,.,12.649110640673518,12.649110640673518,256.1723066133441,19.59906555554699,256.1719077956026,19.59872368344631,Gaia DR3 4560840584969195648,4560840584969195648,256.17233784160453,19.59911287974389,4.788546023457549,13.296324594000438,1.585208687744328,13.390487,6.242765,6.2192235,6.1981263,True,1.1439527,NOT_AVAILABLE,0,!,Gaia DR3 4560840584965308544,4.5608405849653084e+18,256.1719371117944,19.598769743060423,4.741316177879196,14.209689662791792,1.0306451571878343,14.247018,9.380175,,,False,1.1063817,NOT_AVAILABLE,0.0,.,True,True,1.8365605248714916,0.021097199999999816,,6.256785603627954,,
1447,05017+2050,RAO  52AC,AC,2022.0793,y,36.8285,0.0374,243.4,0.06,4.7,0.0,*,1,1,,,$,$,8.12,11.08,-72.0,-89.0,32.0,-6.0,N,.,114.47707194019246,32.55764119219941,75.43378262320215,20.82949333299949,75.42449046369262,20.82528130671729,Gaia DR3 3409003748580757760,3409003748580757760,75.43387115621957,20.82946148419524,,,,,7.819641,8.186257,7.25607,True,,NOT_AVAILABLE,0,.,Gaia DR3 3409003709924589952,3.40900370992459e+18,75.42388288862958,20.82470964048298,4.329381780791855,31.408839754640383,-6.418414008632797,32.057938,11.529129,11.970258,10.91927,True,1.4102858,NOT_AVAILABLE,0.0,.,False,False,37.71137992565665,0.9301869999999992,1.0509880000000003,7.993641585679732,11.769632635342894,3.775991049663163
1453,00218+1329,ROE  83,AB,2020.8814,y,8.394,0.0243,218.23,0.17,2.7,0.0,:,1,1,Gaia DR3 2756081480211536768,,.,$,10.0,10.8,11.0,-13.0,0.0,-20.0,,.,17.029386365926403,20.0,5.452050275840369,13.489386666662554,5.45051619576141,13.487523950116216,Gaia DR3 2756081480211536768,2756081480211536768,5.45206150911065,13.48942281427927,6.651606858799761,8.90749966408404,-11.763274433292072,14.755276,9.362433,9.599599,8.967053,True,1.3701369,NOT_AVAILABLE,0,.,Gaia DR3 2756081480211536896,2.756081480211537e+18,5.4505713347094495,13.48755409404078,6.649314470006272,9.122740786597488,-11.781700104726784,14.900767,11.372037,11.79112,10.790687,True,0.984758,NOT_AVAILABLE,0.0,.,True,False,8.51300747864469,0.6325459999999996,1.0004329999999992,9.46407514742848,11.571622846491437,2.107547699062957
1456,02362-1332,RST3369,AB,2021.8605,y,1.1631,0.0112,283.26,0.55,0.3,0.0,:,1,1,Gaia DR3 5170261500413120896,Gaia DR3 5170261500413792640,.,.,11.5,11.7,77.0,2.0,77.0,2.0,,!,77.02596964660685,77.02596964660685,39.05126867181318,-13.539685555309578,39.05094521252353,-13.53961144938902,Gaia DR3 5170261500413120896,5170261500413120896,39.05118837242039,-13.539645183574548,10.20923764929904,66.87491090553785,8.034294976673486,67.3558,10.803952,10.781641,9.592944,True,2.0349445,NOT_AVAILABLE,0,!,Gaia DR3 5170261500413792640,5.170261500413792e+18,39.05147625185656,-13.539679115691754,10.226111698129824,70.30955018664872,10.74809998064627,71.12633,10.975942,10.704934,9.583123,False,2.0949175,NOT_AVAILABLE,0.0,.,True,True,1.0149413570106476,1.1886970000000012,1.1218109999999992,10.946570217823364,,
